borough,address,latitude,longitude
QN,22-42 97 STREET,40.7693201,-73.8738449
QN,53 AVENUE,40.7323337,-73.9225283
BX,RICHARDSON AVENUE,40.9053997,-73.8503978
QN,HANCOCK STREET,40.6981021,-73.9055966
BK,AVENUE Z,40.5872605,-73.9584338
BX,HEATH AVENUE,40.8785739,-73.8992724
MN,WEST 34 STREET,40.7547268,-74.0007147
MN,418 11 AVENUE,40.7565246,-74.0007291
MN,WEST 30 STREET,40.754153,-74.0050748
BK,681 SNEDIKER AVENUE,40.6580849,-73.8978177
QN,37-38 73 STREET,40.7477766,-73.8927791
BX,POST ROAD,40.8917501,-73.8980698
BK,18 HITCHINGS AVENUE,40.584779,-73.9394837
BK,1515 EMMONS AVENUE,40.583509,-73.9529207
BK,CONEY ISLAND AVENUE,40.5844613,-73.9597064
BK,11 HOMECREST AVENUE,40.5839549,-73.9559733
BK,1505 EMMONS AVENUE,40.5834871,-73.9532087
QN,10-37 49 AVENUE,40.7433372,-73.9523025
QN,137-70 NORTHERN BOULEVARD,40.7634016,-73.8285412
BX,CROSS BRONX EXPWY,40.8354626,-73.8665027
QN,35-21 COLLEGE POINT BLVD,40.7623872,-73.8350198
QN,31-15 FARRINGTON STREET,40.7687002,-73.8331377
BK,QUINCY STREET,40.6892988,-73.9270243
QN,134-05 NORTHERN BOULEVARD,40.7623785,-73.8346589
QN,33-32 FARRINGTON STREET,40.7657764,-73.8326685
QN,36-35 COLLEGE POINT BLVD,40.7606987,-73.8346414
QN,133-15 35 AVENUE,40.7642492,-73.8338023
QN,61 STREET,40.7515877,-73.9004967
QN,42-02 56 ROAD,40.7285435,-73.9270788
QN,56 ROAD,40.7293527,-73.9263671
QN,54 DRIVE,40.7295797,-73.9251509
QN,54-40 48 STREET,40.7298696,-73.919439
QN,44-09 54 DRIVE,40.7307093,-73.9232085
QN,46-10 53 AVENUE,40.7320529,-73.9211791
QN,44 STREET,40.7293379,-73.9246749
QN,53 AVENUE,40.7322484,-73.9221026
QN,48 STREET,40.7297653,-73.9194788
QN,7 AVENUE,40.7909769,-73.8432191
BK,ROCKAWAY AVENUE,40.6519077,-73.9057917
BK,740 HINSDALE STREET,40.6565061,-73.8972074
BX,PALISADE AVENUE,40.9050535,-73.9111776
QN,42 STREET,40.7294948,-73.9253531
BK,98 LOUISIANA AVENUE,40.6569544,-73.895156
BX,416 EAST 182 STREET,40.8544725,-73.8958785
BK,1305 ROCKAWAY PARKWAY,40.647721,-73.9047093
BK,923 EAST 98TH STREET,40.6482473,-73.9038437
BX,412 ALDEN PLACE,40.8498229,-73.8989437
BX,3138 ARNOW PLACE,40.850039,-73.8286106
BX,1935 PILGRIM AVENUE,40.8504768,-73.8332796
QN,ASTORIA BOULEVARD,40.761651,-73.866315
BX,3156 SCHUYLER PLACE,40.8507718,-73.8285834
BX,WESTCHESTER AVENUE,40.8510069,-73.829801
BX,3146 SANDS PLACE,40.850752,-73.8281859
QN,COLLEGE POINT BLVD,40.7885761,-73.8458573
BK,THATFORD AVENUE,40.6568487,-73.9061884
BX,2881 EAST 196 STREET,40.8540949,-73.8318138
BX,EAST 195 STREET,40.8529534,-73.8319576
BK,607 OSBORN STREET,40.6569769,-73.9052655
BX,MAYFLOWER AVENUE,40.8533865,-73.8335109
BK,DUMONT AVENUE,40.6713333,-73.8583489
BK,JUNIUS STREET,40.6577411,-73.9001033
BK,637 JUNIUS STREET,40.6581583,-73.900081
BK,LINDEN BOULEVARD,40.6575599,-73.9001144
BK,OSBORN STREET,40.6576495,-73.9054376
BX,PILGRIM AVENUE,40.8507806,-73.8326896
QN,135 STREET,40.7874839,-73.8341415
QN,75 ROAD,40.7131933,-73.8411115
BX,PONTIAC PLACE,40.8144246,-73.9091815
QN,GREENWAY SOUTH,40.7118315,-73.840855
QN,BEECHKNOLL AVENUE,40.7154505,-73.8398327
BK,MEEKER AVENUE,40.71728,-73.9494208
QN,INGRAM STREET,40.7122599,-73.842993
BK,GILMORE COURT,40.5861901,-73.9587369
BX,SIGMA PLACE,40.907634,-73.9083885
QN,78 AVENUE,40.7118922,-73.8371251
QN,78 AVENUE,40.7117144,-73.8375945
QN,BORAGE PLACE,40.7163869,-73.8401551
MN,FT WASHINGTON AVENUE,40.8356116,-73.9446654
QN,21 STREET,40.7713144,-73.9262702
QN,51 AVENUE,40.7410381,-73.9482913
BX,CROSS BRONX EXPWY,40.8252539,-73.8247144
BX,4141 GUNTHER AVENUE,40.8927951,-73.8496521
BK,315 JAY STREET,40.6946652,-73.9866824
BX,LADD ROAD,40.9050312,-73.9108339
BX,FIELDSTON ROAD,40.890696,-73.9042742
BX,FIELDSTON ROAD,40.8910016,-73.9054058
BX,DELAFIELD AVENUE,40.8948753,-73.9065939
BX,GOODRIDGE AVENUE,40.8959189,-73.9040243
BX,269 VAN CORTLANDT AVE E,40.8768571,-73.8805512
QN,42 STREET,40.7359222,-73.9241623
BX,WEST 253 STREET,40.9005565,-73.9029433
QN,140 STREET,40.6688483,-73.7987384
BX,GROSVENOR AVENUE,40.8956865,-73.9051026
BX,FIELDSTON ROAD,40.8949648,-73.9052157
BX,GREYSTONE AVENUE,40.8926569,-73.9024051
BX,GOODRIDGE AVENUE,40.8963886,-73.9044396
BX,GROSVENOR AVENUE,40.8972512,-73.905321
BK,CLASSON AVENUE,40.6803226,-73.9587147
BX,WEST 252 STREET,40.8987879,-73.9016617
BX,GREYSTONE AVENUE,40.8924928,-73.9031612
BX,GROSVENOR AVENUE,40.8963154,-73.9054995
BX,INDEPENDENCE AVENUE,40.9102995,-73.9054833
BX,3123 BAINBRIDGE AVENUE,40.8741335,-73.8796629
BX,344 EAST 134 STREET,40.8070619,-73.926534
BX,EAST 132 STREET,40.8062454,-73.9287131
BX,342 EAST 134 STREET,40.8070894,-73.9266026
BX,2737 3 AVENUE,40.8145515,-73.9212115
BX,327 EAST 145 STREET,40.8148729,-73.9215652
BX,242 EAST 136 STREET,40.8102506,-73.9297528
BX,240 EAST 136 STREET,40.8103,-73.9298177
QN,COLLEGE PLACE,40.7891394,-73.8463255
BX,2415 3 AVENUE,40.8085524,-73.9311128
BX,350 GRAND CONCOURSE,40.8156375,-73.9281719
BX,GRAND CONCOURSE,40.8148771,-73.9279921
MN,112 LIBERTY STREET,40.7095941,-74.0120978
BK,EAST 40 STREET,40.6239257,-73.9350858
BK,GOODWIN PLACE,40.6916879,-73.9245408
BK,KOSCIUSKO STREET,40.6922761,-73.9349688
BK,LAFAYETTE AVENUE,40.6919524,-73.9352936
BX,3055 PERRY AVENUE,40.8727749,-73.879716
BX,RIVERCREST ROAD,40.9099122,-73.9051148
QN,32 DRIVE,40.7705976,-73.7811232
BX,BRONX BOULEVARD,40.868696,-73.8794992
BX,3080 DECATUR AVENUE,40.8710251,-73.8784139
BX,3065 PERRY AVENUE,40.8728927,-73.8794952
BX,882 SOUTHERN BOULEVARD,40.818978,-73.8930292
BK,10 AVENUE,40.657574,-73.9791031
MN,431 WEST 33 STREET,40.75353,-73.9981159
MN,321 WEST 33 STREET,40.7521631,-73.994947
MN,358 10 AVENUE,40.7522236,-74.0002635
MN,413 9TH AVENUE,40.7530854,-73.9969285
BK,55 SPARROW WAY,40.6567548,-73.9377101
BK,581 ALBANY AVENUE,40.6564857,-73.9375626
BX,769 CRANFORD AVENUE,40.9034613,-73.8478301
BK,LINDEN BOULEVARD,40.6536367,-73.9376698
BK,EAST 43 STREET,40.6540237,-73.9377126
BK,CHURCH AVENUE,40.6517851,-73.9347271
MN,EAST 125 STREET,40.8035426,-73.9347264
BX,INDEPENDENCE AVENUE,40.909981,-73.9053209
BX,BLONDELL AVENUE,40.8437358,-73.843073
BX,1468 BLONDELL AVENUE,40.8447333,-73.8439598
BX,1710 EASTCHESTER ROAD,40.8466139,-73.8442843
BX,1742 EASTCHESTER ROAD,40.8471637,-73.8428842
BX,WATERS PLACE,40.8531698,-73.8374587
BX,BRONX PARK EAST,40.8578385,-73.8316633
BX,1850 EASTCHESTER ROAD,40.8501932,-73.844453
QN,107-42 REMINGTON STREET,40.6891524,-73.8057266
BX,MC DONALD STREET,40.8547003,-73.8406325
BX,1848 EASTCHESTER ROAD,40.8500616,-73.8445076
BX,BASSETT AVENUE,40.8518245,-73.8431154
BX,1563 BASSETT AVENUE,40.8543718,-73.8412514
QN,82 STREET,40.6836708,-73.8580847
QN,TAHOE STREET,40.6680432,-73.8381874
QN,95-21 87 STREET,40.6845545,-73.8536732
MN,OLIVER STREET,40.7130888,-73.9977816
MN,2 DOYERS STREET,40.7143679,-73.9978176
BX,1410 LONGFELLOW AVENUE,40.8296939,-73.8878122
MN,16 WEST 30 STREET,40.7461515,-73.9875202
QN,95 AVENUE,40.6849561,-73.8542925
MN,11 WEST 29 STREET,40.7459072,-73.9877007
MN,9 WEST 29 STREET,40.7458743,-73.9876177
MN,3 WEST 29 STREET,40.7458057,-73.9874554
MN,36 WEST 29 STREET,40.7461133,-73.9893572
QN,108 STREET,40.7571786,-73.8606281
QN,36 AVENUE,40.7544961,-73.859901
QN,36 AVENUE,40.7545449,-73.8594244
QN,97-33 VAN WYCK EXPRESSWAY,40.6944099,-73.8113838
QN,138-39 102 AVENUE,40.6941347,-73.809311
BX,JEROME AVENUE,40.8419265,-73.9162422
BX,1231 WHEELER AVENUE,40.829555,-73.8806469
QN,97-26 126 STREET,40.6920393,-73.8205426
BX,ROOSEVELT AVENUE,40.8252708,-73.8214082
BX,1432 VYSE AVENUE,40.83104,-73.8890747
QN,136 ROAD,40.6681709,-73.7282749
BX,1283 LOUIS NINE BOULEVARD,40.8303102,-73.892245
BX,1338 SOUTHERN BOULEVARD,40.8318156,-73.8906778
QN,126 STREET,40.69214,-73.8199798
BX,1288 SOUTHERN BOULEVARD,40.8304687,-73.8914569
BX,EAGLE AVENUE,40.8151617,-73.9110772
MN,2455 2 AVENUE,40.8033388,-73.9335635
BX,WALES AVENUE,40.8151747,-73.9067383
BX,1440 BRYANT AVENUE,40.8309924,-73.8880738
BX,WALES AVENUE,40.81529,-73.9066876
MN,225 EAST 125 STREET,40.8035124,-73.9346542
QN,50 AVENUE,40.7486432,-73.7860063
BK,EAST 22 STREET,40.5881673,-73.947578
QN,54 ROAD,40.7314381,-73.9253942
BK,2220 VOORHIES AVENUE,40.5863771,-73.9462581
BK,3547 SHORE PARKWAY,40.5853937,-73.9445451
QN,84 STREET,40.7333187,-73.8830203
BK,1667 SHEEPSHEAD BAY ROAD,40.5861847,-73.9517559
QN,9 AVENUE,40.7895856,-73.8434101
BX,4160 GUNTHER AVENUE,40.8935083,-73.8493322
BK,EAST 19 STREET,40.5852289,-73.9502841
BK,SHEEPSHEAD BAY ROAD,40.5853993,-73.9508708
BK,SURF AVENUE,40.5725504,-73.9987294
BK,EAST 28 STREET,40.5857022,-73.9413226
BK,2222 VOORHIES AVENUE,40.5863771,-73.9461897
BK,2310 JEROME AVENUE,40.5884771,-73.9466092
BK,EAST 54 STREET,40.6242011,-73.923259
BK,AVENUE J,40.6283279,-73.9212476
BK,EAST 54 STREET,40.6265755,-73.9235048
BK,AVENUE K,40.6263964,-73.9224063
BK,51 STREET,40.6417438,-74.0055815
QN,ALBERT ROAD,40.6675318,-73.835633
QN,149-16 14 AVENUE,40.7882951,-73.8152635
BK,PROSPECT AVENUE,40.6562645,-73.9782493
QN,10 AVENUE,40.7923458,-73.8166391
QN,9 AVENUE,40.7936159,-73.8145156
QN,11 AVENUE,40.7909151,-73.8162313
QN,8 AVENUE,40.7940227,-73.816602
BX,PROSPECT AVENUE,40.8252304,-73.899028
QN,6 AVENUE,40.7956411,-73.8159402
QN,8 AVENUE,40.7945899,-73.8142457
BX,1078 HALL PLACE,40.8255938,-73.8971775
QN,34-34 112 STREET,40.7558317,-73.8568085
BX,HOME STREET,40.8279206,-73.8963247
BX,886 HOME STREET,40.8280218,-73.8959777
BX,1062 UNION AVENUE,40.8254594,-73.9004477
BX,1120 INTERVALE AVENUE,40.8265756,-73.8963015
BX,856 HOME STREET,40.8278092,-73.8976799
BX,1036 PROSPECT AVENUE,40.8245828,-73.8992386
BX,1109 INTERVALE AVENUE,40.8264804,-73.8972773
BX,1196 PROSPECT AVENUE,40.8268245,-73.8983354
BX,1060 UNION AVENUE,40.8254128,-73.9004658
BX,1032 PROSPECT AVENUE,40.824495,-73.8992712
BX,651 JEFFERSON PLACE,40.8333302,-73.8992145
BX,PROSPECT AVENUE,40.8339408,-73.8975332
BX,666 EAST 170TH STREET,40.8335984,-73.8983323
BX,LAFAYETTE AVENUE,40.8340175,-73.8974174
QN,31-31 GREENPOINT AVENUE,40.735131,-73.9365868
QN,9 AVENUE,40.7896661,-73.8460787
BX,PROSPECT AVENUE,40.8339929,-73.8974897
BX,PROSPECT AVENUE,40.8338585,-73.8975694
QN,COLLEGE POINT BLVD,40.7887593,-73.8453333
BX,787 EAST 169 STREET,40.8305551,-73.899038
BX,816 RITTER PLACE,40.8307408,-73.8979428
BX,PROSPECT AVENUE,40.8337787,-73.897313
BX,687 EAST 170 STREET,40.8336084,-73.8972626
QN,124 STREET,40.7898217,-73.843424
QN,125 STREET,40.7929601,-73.8423079
BX,792 EAST 169 STREET,40.8300641,-73.899317
BX,1218 TINTON AVENUE,40.8296117,-73.8998741
QN,5 AVENUE,40.7941754,-73.8418283
QN,COLLEGE POINT BLVD,40.7890338,-73.8453182
BX,PENNYFIELD AVENUE,40.8105941,-73.8041042
MN,1152 2 AVENUE,40.7615032,-73.9633354
QN,150-51 14 ROAD,40.7884544,-73.8119624
BK,COZINE AVENUE,40.6621909,-73.8679705
BK,12749 FLATLANDS AVENUE,40.6610617,-73.8646928
BX,1932 MCGRAW AVENUE,40.8345488,-73.8598011
BX,2061 WESTCHESTER AVENUE,40.8340382,-73.8552127
BX,MEAGHER AVENUE,40.8169058,-73.8099492
BX,1358 ODELL STREET,40.8357381,-73.8538177
BX,2047 WESTCHESTER AVENUE,40.8340117,-73.8560403
QN,154 STREET,40.7914258,-73.8079056
BX,12 SCHUYLER TERRACE,40.8098037,-73.8025676
QN,105 STREET,40.7586732,-73.8641552
BX,LONGSTREET AVENUE,40.8148698,-73.8037556
BX,LONGSTREET AVENUE,40.8146086,-73.8034999
BX,LONGSTREET AVENUE,40.8139298,-73.8029889
QN,11-10 154 STREET,40.792021,-73.8076511
BX,HAIGHT AVENUE,40.8501754,-73.8538691
BX,323 PENNYFIELD AVENUE,40.815636,-73.8089304
BX,CHAFFEE AVENUE,40.8156996,-73.8042698
QN,135 AVENUE,40.6763643,-73.7617734
QN,109 AVENUE,40.7095229,-73.7397678
QN,9 AVENUE,40.7924029,-73.8198206
QN,149 STREET,40.7897988,-73.8167581
BX,431 EAST 148 STREET,40.8149408,-73.9166663
BX,ROOSEVELT AVENUE,40.8844121,-73.7971637
BK,WORTMAN AVENUE,40.664732,-73.8582368
BK,EMERALD STREET,40.6641197,-73.8581263
BX,PENNYFIELD AVENUE,40.8115811,-73.8050947
BX,3092 BEVY PLACE,40.8103645,-73.8030717
BK,12681 FLATLANDS AVENUE,40.660746,-73.8669533
BK,AUTUMN AVENUE,40.6637608,-73.8654947
BK,7 AUTUMN LANE,40.6634098,-73.8657802
BX,HARDING AVENUE,40.8168791,-73.8103972
BK,STANLEY AVENUE,40.6654667,-73.8690814
BK,SAPPHIRE STREET,40.671006,-73.8577584
BK,AMBER STREET,40.6707812,-73.8580257
QN,149 STREET,40.7914409,-73.8171869
BK,956 LINCOLN AVENUE,40.6652807,-73.8649185
BK,LINCOLN AVENUE,40.6651984,-73.864897
BK,LINCOLN AVENUE,40.6648524,-73.8648112
BK,WORTMAN AVENUE,40.6644847,-73.8648913
QN,122 PLACE,40.6714697,-73.8169282
BK,LINDEN BOULEVARD,40.66926,-73.8575098
BK,1473 LORING AVENUE,40.6687819,-73.8571648
BK,327 AMBER STREET,40.669079,-73.8576436
BX,BISSEL AVENUE,40.8998309,-73.8505261
QN,POWELLS COVE BLVD,40.7996167,-73.8202056
QN,POWELLS COVE BLVD,40.7991224,-73.8218323
QN,149 STREET,40.7977336,-73.8200663
QN,150-12 12 AVENUE,40.7906066,-73.8138342
QN,10-15 150 STREET,40.7920162,-73.8147801
BK,LORING AVENUE,40.6673548,-73.8618143
BK,898 PINE STREET,40.6630228,-73.8681779
BK,994 CRESCENT STREET,40.662986,-73.867212
BK,PINE STREET,40.662797,-73.8675332
QN,AUSTIN STREET,40.7052248,-73.8256612
BK,1025 CRESCENT STREET,40.6620738,-73.8664136
BK,45 LEWIS AVENUE,40.6962575,-73.9375217
QN,71-36 58 ROAD,40.7252933,-73.8888611
QN,56 DRIVE,40.7259567,-73.9251478
QN,3 49 LANE,40.7240988,-73.9175772
BK,SHORE ROAD,40.6318785,-74.0375841
BX,EAST 177 STREET,40.8189751,-73.8065435
BX,SECOR AVENUE,40.8910549,-73.8317239
BK,22 STREET,40.6606663,-73.9934942
BX,56 PENNYFIELD CAMP,40.8214747,-73.8060557
BX,MILES AVENUE,40.8215253,-73.8083679
QN,59-02 54 STREET,40.7169383,-73.91461
BX,3169 WISSMAN AVENUE,40.8209636,-73.8073145
BK,BELMONT AVENUE,40.6746451,-73.8665903
BX,DE REIMER AVENUE,40.8822093,-73.8378615
QN,104 AVENUE,40.7031719,-73.7836817
MN,416 WEST 204 STREET,40.8618607,-73.9192791
MN,5094 BROADWAY,40.8712159,-73.9134284
BK,BELMONT AVENUE,40.6747023,-73.8662009
BK,1409 SUTTER AVENUE,40.6738704,-73.8659574
QN,PARSONS BOULEVARD,40.7962011,-73.8266256
BK,SUTTER AVENUE,40.6742972,-73.8625209
QN,37 STREET,40.7638833,-73.9167446
QN,13-28 133 PLACE,40.7866561,-73.8348947
BX,EASTCHESTER ROAD,40.8728007,-73.8439373
QN,136 STREET,40.7868073,-73.8331682
QN,136 STREET,40.7864778,-73.8330751
BK,HEMLOCK STREET,40.6764656,-73.8696078
QN,13-32 133 PLACE,40.7865875,-73.8349057
QN,132-43 14 AVENUE,40.7864143,-73.8346967
BK,HEMLOCK STREET,40.6752762,-73.8687377
BK,AUTUMN AVENUE,40.6754899,-73.8684164
QN,128 STREET,40.7918016,-73.8401366
BK,699 ELDERT LANE,40.6730494,-73.8634031
BK,DUMONT AVENUE,40.6711099,-73.859694
BK,EMERLALD STREET,40.6711262,-73.8595858
BK,DUMONT AVENUE,40.6711721,-73.8589152
BK,481 EMERALD STREET,40.6709911,-73.8590814
BK,SAPPHIRE STREET,40.6706245,-73.8577809
QN,217 STREET,40.7862838,-73.8280453
BK,DUMONT AVENUE,40.6713497,-73.8582804
BK,DUMONT AVENUE,40.6713714,-73.8581037
BK,SAPPHIRE STREET,40.6710883,-73.8577799
BK,AMBER STREET,40.6708801,-73.8580795
BK,SUTTER AVENUE,40.6738829,-73.8626335
BK,BLAKE AVENUE,40.6729258,-73.8610421
BK,FORBELL STREET,40.6718073,-73.8621403
BK,DUMONT AVENUE,40.6710446,-73.8601628
BK,1472 BLAKE AVENUE,40.6723781,-73.8620706
BK,RUBY STREET,40.6716519,-73.8607635
BK,841 ELDERT LANE,40.6700263,-73.8624324
QN,152 STREET,40.790287,-73.8097435
QN,FRESH POND ROAD,40.7174715,-73.9018066
QN,141 STREET,40.7869452,-73.8280219
BK,DUMONT AVENUE,40.6713606,-73.8582083
QN,126 STREET,40.7911043,-73.8420451
QN,7-14 126 STREET,40.7902287,-73.8420219
QN,CODWISE PLACE,40.7369688,-73.8825809
MN,2 AVENUE,40.8031961,-73.9336034
QN,9-02 127 STREET,40.7891847,-73.8412443
BX,611 BEACH AVENUE,40.8173244,-73.8632695
BX,411 EAST 135 STREET,40.8071204,-73.9235538
BX,BARNES AVENUE,40.8473792,-73.8633813
BK,3 AVENUE,40.6633234,-73.997895
BX,EAST 215TH STREET,40.8802954,-73.8625759
BX,2515 HERING AVENUE,40.8636221,-73.8541758
QN,189 STREET,40.6880479,-73.7600225
BK,DUNNE COURT,40.5903059,-73.9625365
QN,11 AVENUE,40.7880995,-73.8309188
QN,130 STREET,40.7826235,-73.8383784
BK,201 77 STREET,40.6307662,-74.0304933
BK,EAST 7 STREET,40.6111513,-73.9671565
QN,143 PLACE,40.787579,-73.8260233
BK,253 DEGRAW STREET,40.6843593,-73.9965386
BK,636 HANCOCK STREET,40.684588,-73.9301628
QN,11 AVENUE,40.7888135,-73.8255939
QN,135 STREET,40.7875772,-73.8341449
QN,135 STREET,40.7868408,-73.8335292
QN,122 STREET,40.6725796,-73.8175488
QN,60 AVENUE,40.7241752,-73.8878744
QN,128 STREET,40.6733013,-73.810636
QN,11 CENTER DRIVE MALBA,40.7909406,-73.8255848
QN,15-43 131 STREET,40.7833885,-73.837806
QN,SILVER ROAD,40.6756099,-73.8457074
QN,38 STREET,40.7596143,-73.9192515
QN,158 STREET,40.7585883,-73.8083071
QN,167 STREET,40.7576522,-73.8001125
QN,211 STREET,40.7437057,-73.765026
QN,138 STREET,40.7858427,-73.8304876
QN,48 AVENUE,40.7495518,-73.7874939
BK,54 STREET,40.6287249,-73.98952
QN,138 STREET,40.787081,-73.830748
QN,13-22 140 STREET,40.7869502,-73.8295242
QN,10 AVENUE,40.789722,-73.8238256
QN,POINT CRESCENT,40.7903874,-73.830104
BK,1259 ST MARKS AVENUE,40.6742329,-73.9272499
BK,AVENUE W,40.5941255,-73.9590993
BK,EAST 27 STREET,40.5859193,-73.9417329
QN,30 AVENUE,40.7786531,-73.7512216
BK,EAST 52 STREET,40.620343,-73.9249672
BK,EAST 9 STREET,40.6377352,-73.9692693
QN,61-58 AUSTIN STREET,40.7289916,-73.8690468
BK,DIKEMAN STREET,40.6767776,-74.0128994
BK,JACKSON PLACE,40.6623345,-73.9868619
QN,88 STREET,40.6900054,-73.8556553
BX,ADEE AVENUE,40.8696063,-73.8483704
QN,41 DRIVE,40.743325,-73.9058284
QN,41 DRIVE,40.7436684,-73.9062538
BX,STEDMAN PLACE,40.8665885,-73.8494836
QN,87 DRIVE,40.7285178,-73.7158194
QN,90 STREET,40.6805141,-73.8493267
BK,ST MARKS AVENUE,40.6743425,-73.9414249
QN,103-06 91 STREET,40.6810895,-73.8485286
QN,ROCKAWAY BOULEVARD,40.6815867,-73.8488916
QN,86 STREET,40.6788732,-73.8518001
QN,107 AVENUE,40.6776559,-73.8507573
BX,3417 3 AVENUE,40.8289481,-73.9072502
BX,FOX TERRACE,40.8724698,-73.8448638
QN,COUCH PLACE,40.761228,-73.863641
QN,31 AVENUE,40.7613868,-73.8633158
QN,106 STREET,40.7582732,-73.8624486
BX,4141 BRUNER AVENUE,40.8933198,-73.8479365
BX,1782 BUSSING AVENUE,40.8938321,-73.8493098
BX,1674 BUSSING AVENUE,40.8923706,-73.8524634
BX,4218 BARNES AVENUE,40.893108,-73.8539592
BX,890 EAST 242 STREET,40.9045115,-73.8449807
QN,37 STREET,40.7630631,-73.9174098
QN,38 AVENUE,40.7504914,-73.9090557
QN,MASPETH AVENUE,40.7227096,-73.9031121
QN,94 ROAD,40.7210756,-73.7521581
QN,SUTTER AVENUE,40.6742105,-73.8213296
BK,UPPER BAY,40.6806114,-74.0177855
QN,JAMAICA AVENUE,40.7021794,-73.8075064
QN,57 STREET,40.6926382,-73.8970039
BX,HAVILAND AVENUE,40.8296684,-73.8551174
BX,2222 BLACKROCK AVENUE,40.8289612,-73.8493664
QN,72-21C BURCHELL AVENUE,40.5957022,-73.8018936
BK,236A BAY 48 STREET,40.5864633,-73.9897427
BK,BARBEY STREET,40.6724082,-73.8871539
QN,112 ROAD,40.7043864,-73.7321055
QN,114 AVENUE,40.7013765,-73.7290989
BX,VIRGINIA AVENUE,40.8317402,-73.8613717
QN,165 AVENUE,40.6504832,-73.8276277
QN,95 STREET,40.6569617,-73.8376629
QN,FIRST STREET,40.6555664,-73.829377
BK,151 30 STREET,40.6582401,-74.0014092
BK,5 AVENUE,40.6604275,-73.993779
QN,DE COSTA AVENUE,40.5982527,-73.8022029
QN,55 STREET,40.7497488,-73.9071908
QN,56 STREET,40.7495976,-73.9068734
QN,38 AVENUE,40.7504446,-73.9089114
QN,133 AVENUE,40.6750557,-73.8459106
QN,133 AVENUE,40.6746808,-73.8467659
QN,133 AVENUE,40.6746752,-73.8466866
QN,WINCHESTER BOULEVARD,40.7263037,-73.7370107
QN,99 PLACE,40.6682747,-73.8349715
QN,CENTREVILLE STREET,40.6711306,-73.8378591
QN,127 STREET,40.6714153,-73.8121049
QN,JORDAN STREET,40.7653483,-73.7877721
QN,44 AVENUE,40.747877,-73.8586626
QN,60 AVENUE,40.7243702,-73.8879318
QN,60 AVENUE,40.7243813,-73.88804
QN,CANAL AVENUE,40.6436657,-73.7439379
QN,76 STREET,40.7426286,-73.8882872
QN,64 STREET,40.7247725,-73.9016985
MN,12 AVENUE,40.7593269,-74.0033281
QN,FARRINGTON STREET,40.7669738,-73.8331493
QN,156 STREET,40.7547307,-73.8108629
QN,130 AVENUE,40.6805909,-73.7340651
QN,95-49 111 STREET,40.6892804,-73.8330264
QN,227 STREET,40.699575,-73.7310105
QN,95-015A 108 STREET,40.6897492,-73.8364436
BK,RYDER STREET,40.618259,-73.9374759
QN,105 AVENUE,40.7044594,-73.7794649
QN,EPSOM COURSE,40.7245949,-73.765501
BK,DITMAS AVENUE,40.6467951,-73.9176475
QN,20 ROAD,40.7773981,-73.9056683
QN,ROCKAWAY BEACH BLVD,40.5945479,-73.7715245
QN,ELIOT AVENUE,40.7280472,-73.8737318
QN,ELIOT AVENUE,40.7280033,-73.873786
QN,60 STREET,40.7037871,-73.8997097
QN,ELIOT AVENUE,40.7279156,-73.873898
BK,15 STREET,40.6656147,-73.9886311
BX,DE REIMER AVENUE,40.8821745,-73.8384619
BX,MAROLLA PLACE,40.8849723,-73.8371857
BX,CLEMENTINE STREET,40.8867151,-73.827706
BK,VAN SICLEN AVENUE,40.6459745,-73.87517
QN,27 AVENUE,40.7648501,-73.8651642
QN,DITMARS BOULEVARD,40.7630204,-73.8614136
QN,BUTLER STREET,40.7630003,-73.8629948
BX,LAFAYETTE AVENUE,40.8160257,-73.8941901
QN,104 AVENUE,40.7026098,-73.7854904
BX,BOSTON ROAD,40.8266709,-73.9048939
BX,KINGSLAND AVENUE,40.8713475,-73.8410698
BX,KINGSLAND AVENUE,40.8707021,-73.8407604
BX,SEXTON PLACE,40.8750551,-73.8427171
BX,BURKE AVENUE,40.8733561,-73.8426343
BX,HAMMERSLEY AVENUE,40.8725162,-73.8386987
BX,SEYMOUR AVENUE,40.871912,-73.8464198
BX,FENTON AVENUE,40.8718263,-73.8459789
QN,9 AVENUE,40.7924405,-73.8175417
QN,9 AVENUE,40.7928882,-73.8177319
BK,AMBER STREET,40.6712288,-73.8581761
BK,AMBER STREET,40.6707161,-73.8586314
QN,122 STREET,40.7925112,-73.8452415
QN,6 AVENUE,40.7920593,-73.845954
QN,226 STREET,40.6631272,-73.75317
QN,231 STREET,40.664145,-73.745384
QN,111 AVENUE,40.7056197,-73.7289987
QN,111 AVENUE,40.705719,-73.7291751
QN,225 STREET,40.7064131,-73.7313977
QN,BRINKERHOFF AVENUE,40.7065388,-73.7323493
QN,108 AVENUE,40.7081072,-73.7316541
QN,108 AVENUE,40.7076709,-73.7316775
QN,109 AVENUE,40.7072355,-73.7309615
BX,EGER PLACE,40.8111951,-73.8040518
BK,13 AVENUE,40.6240976,-74.0040779
BK,62 STREET,40.6310693,-74.0057644
BK,46 STREET,40.6371159,-73.991504
QN,LAKEVIEW BLVD EAST,40.6789666,-73.7841532
BK,48 STREET,40.6322406,-73.9855384
BK,61 STREET,40.6223789,-73.9889555
BK,1680 63 STREET,40.6218604,-73.991967
BK,16 AVENUE,40.6206584,-73.9969346
BK,745 GREEN AVENUE,40.6900905,-73.9384903
